cumTime	delTime	event	pitch	vel	chan	value
cumTime	delTime	event	pitch	vel	chan	value
cumTime	delTime	event	pitch	vel	chan	value
113118	0	non	78	119	0	na
113358	240	noff	78	0	0	na
113438	80	non	78	115	0	na
113598	160	noff	78	0	0	na
113598	0	non	73	97	0	na
113718	120	noff	73	0	0	na
113718	0	non	76	105	0	na
113958	240	noff	76	0	0	na
113958	0	non	78	115	0	na
114318	360	noff	78	0	0	na
114318	0	non	76	109	0	na
114558	240	noff	76	0	0	na
114558	0	non	73	100	0	na
114678	120	noff	73	0	0	na
114678	0	non	76	106	0	na
114918	240	noff	76	0	0	na
115038	120	non	69	94	0	na
115278	240	noff	69	0	0	na
115278	0	non	71	100	0	na
115518	240	noff	71	0	0	na
115518	0	non	73	106	0	na
115758	240	noff	73	0	0	na
115758	0	non	80	114	0	na
115998	240	noff	80	0	0	na
115998	0	non	81	119	0	na
116238	240	noff	81	0	0	na
116478	240	non	83	120	0	na
116718	240	noff	83	0	0	na
116838	120	non	81	118	0	na
117078	240	noff	81	0	0	na
117078	0	non	80	115	0	na
117198	120	noff	80	0	0	na
117198	0	non	76	113	0	na
117318	120	noff	76	0	0	na
117318	0	non	78	113	0	na
117438	120	noff	78	0	0	na
117438	0	non	73	110	0	na
117558	120	noff	73	0	0	na
117558	0	non	76	108	0	na
117678	120	noff	76	0	0	na
117678	0	non	71	105	0	na
117918	240	noff	71	0	0	na
117918	0	non	73	106	0	na
118158	240	noff	73	0	0	na
118158	0	non	76	107	0	na
118398	240	noff	76	0	0	na
118398	0	non	78	109	0	na
118758	360	noff	78	0	0	na
118758	0	non	73	102	0	na
118998	240	noff	73	0	0	na
118998	0	non	73	106	0	na
119118	120	noff	73	0	0	na
119118	0	non	76	108	0	na
119358	240	noff	76	0	0	na
119358	0	non	78	112	0	na
119598	240	noff	78	0	0	na
119598	0	non	71	105	0	na
119838	240	noff	71	0	0	na
119838	0	non	69	102	0	na
120078	240	noff	69	0	0	na
120078	0	non	68	99	0	na
120318	240	noff	68	0	0	na
120318	0	non	76	100	0	na
120498	180	noff	76	0	0	na
120498	0	non	76	88	0	na
120558	60	non	78	107	0	na
120618	60	noff	76	0	0	na
120798	180	noff	78	0	0	na
120798	0	non	73	104	0	na
121038	240	noff	73	0	0	na
121038	0	non	71	101	0	na
121278	240	noff	71	0	0	na
121278	0	non	69	98	0	na
121518	240	noff	69	0	0	na
121518	0	non	68	100	0	na
121758	240	noff	68	0	0	na
121758	0	non	69	102	0	na
121998	240	noff	69	0	0	na
121998	0	non	68	97	0	na
122238	240	noff	68	0	0	na
122238	0	non	66	91	0	na
122418	180	noff	66	0	0	na
122418	0	non	71	84	0	na
122478	60	non	73	106	0	na
122538	60	noff	71	0	0	na
122718	180	noff	73	0	0	na
122718	0	non	69	100	0	na
122958	240	noff	69	0	0	na
122958	0	non	68	99	0	na
123198	240	noff	68	0	0	na
123198	0	non	66	98	0	na
123318	120	noff	66	0	0	na
123318	0	non	73	95	0	na
123438	120	noff	73	0	0	na
123438	0	non	76	99	0	na
123558	120	noff	76	0	0	na
123558	0	non	71	106	0	na
123678	120	noff	71	0	0	na
123678	0	non	69	105	0	na
123918	240	noff	69	0	0	na
123918	0	non	68	104	0	na
124158	240	noff	68	0	0	na
124158	0	non	66	96	0	na
124398	240	noff	66	0	0	na
124398	0	non	61	94	0	na
124638	240	noff	61	0	0	na
124638	0	non	68	103	0	na
124878	240	noff	68	0	0	na
124878	0	non	66	99	0	na
125118	240	noff	66	0	0	na
125118	0	non	64	95	0	na
125358	240	noff	64	0	0	na
125358	0	non	59	91	0	na
125598	240	noff	59	0	0	na
125598	0	non	78	116	0	na
125838	240	noff	78	0	0	na
125838	0	non	73	101	0	na
126078	240	noff	73	0	0	na
126078	0	non	76	110	0	na
126318	240	noff	76	0	0	na
126318	0	non	76	96	0	na
126438	120	noff	76	0	0	na
126438	0	non	78	113	0	na
126718	280	noff	78	0	0	na
126798	80	non	73	100	0	na
126918	120	noff	73	0	0	na
126918	0	non	76	110	0	na
127158	240	noff	76	0	0	na
127158	0	non	78	114	0	na
127278	120	noff	78	0	0	na
127278	0	non	73	108	0	na
127398	120	noff	73	0	0	na
127398	0	non	76	111	0	na
127518	120	noff	76	0	0	na
127518	0	non	81	122	0	na
127758	240	noff	81	0	0	na
127838	80	non	81	121	0	na
127998	160	noff	81	0	0	na
127998	0	non	80	119	0	na
128238	240	noff	80	0	0	na
128318	80	non	80	115	0	na
128478	160	noff	80	0	0	na
128478	0	non	78	119	0	na
128718	240	noff	78	0	0	na
128798	80	non	78	115	0	na
128958	160	noff	78	0	0	na
128958	0	non	73	97	0	na
129078	120	noff	73	0	0	na
129078	0	non	76	105	0	na
129318	240	noff	76	0	0	na
129318	0	non	78	115	0	na
129678	360	noff	78	0	0	na
129678	0	non	76	109	0	na
129918	240	noff	76	0	0	na
129918	0	non	73	100	0	na
130038	120	noff	73	0	0	na
130038	0	non	76	106	0	na
130278	240	noff	76	0	0	na
130398	120	non	69	94	0	na
130638	240	noff	69	0	0	na
130638	0	non	71	100	0	na
130878	240	noff	71	0	0	na
130878	0	non	73	106	0	na
131118	240	noff	73	0	0	na
131118	0	non	80	114	0	na
131358	240	noff	80	0	0	na
131358	0	non	81	119	0	na
131598	240	noff	81	0	0	na
131838	240	non	83	120	0	na
132078	240	noff	83	0	0	na
132198	120	non	81	118	0	na
132438	240	noff	81	0	0	na
132438	0	non	80	115	0	na
132558	120	noff	80	0	0	na
132558	0	non	76	113	0	na
132678	120	noff	76	0	0	na
132678	0	non	78	113	0	na
132798	120	noff	78	0	0	na
132798	0	non	73	110	0	na
132918	120	noff	73	0	0	na
132918	0	non	76	108	0	na
133038	120	noff	76	0	0	na
133038	0	non	71	105	0	na
133278	240	noff	71	0	0	na
133278	0	non	73	106	0	na
133518	240	noff	73	0	0	na
133518	0	non	76	107	0	na
133758	240	noff	76	0	0	na
133758	0	non	78	109	0	na
134118	360	noff	78	0	0	na
134118	0	non	73	102	0	na
134358	240	noff	73	0	0	na
134358	0	non	73	106	0	na
134478	120	noff	73	0	0	na
134478	0	non	76	108	0	na
134718	240	noff	76	0	0	na
134718	0	non	78	112	0	na
134958	240	noff	78	0	0	na
134958	0	non	71	105	0	na
135198	240	noff	71	0	0	na
135198	0	non	69	102	0	na
135438	240	noff	69	0	0	na
135438	0	non	68	99	0	na
135678	240	noff	68	0	0	na
135678	0	non	76	100	0	na
135858	180	noff	76	0	0	na
135858	0	non	76	88	0	na
135918	60	noff	76	0	0	na
135918	0	non	78	107	0	na
136158	240	noff	78	0	0	na
136158	0	non	73	104	0	na
136398	240	noff	73	0	0	na
136398	0	non	71	101	0	na
136638	240	noff	71	0	0	na
136638	0	non	69	98	0	na
136878	240	noff	69	0	0	na
136878	0	non	68	100	0	na
137118	240	noff	68	0	0	na
137118	0	non	69	102	0	na
137358	240	noff	69	0	0	na
137358	0	non	68	97	0	na
137598	240	noff	68	0	0	na
137598	0	non	66	91	0	na
137778	180	noff	66	0	0	na
137778	0	non	71	84	0	na
137838	60	noff	71	0	0	na
137838	0	non	73	106	0	na
138078	240	noff	73	0	0	na
138078	0	non	69	100	0	na
138318	240	noff	69	0	0	na
138318	0	non	68	99	0	na
138558	240	noff	68	0	0	na
138558	0	non	66	98	0	na
138678	120	noff	66	0	0	na
138678	0	non	73	95	0	na
138798	120	noff	73	0	0	na
138798	0	non	76	99	0	na
138918	120	noff	76	0	0	na
138918	0	non	71	106	0	na
139038	120	noff	71	0	0	na
139038	0	non	69	105	0	na
139278	240	noff	69	0	0	na
139278	0	non	68	104	0	na
139518	240	noff	68	0	0	na
139518	0	non	66	96	0	na
139758	240	noff	66	0	0	na
139758	0	non	61	94	0	na
139998	240	noff	61	0	0	na
139998	0	non	66	103	0	na
139998	0	non	78	100	0	na
140478	480	noff	66	0	0	na
140478	0	noff	78	0	0	na
140478	0	non	68	100	0	na
140478	0	non	80	100	0	na
140958	480	noff	68	0	0	na
140958	0	noff	80	0	0	na
140958	0	non	70	100	0	na
142398	1440	noff	70	0	0	na
142398	0	non	68	98	0	na
142638	240	noff	68	0	0	na
142638	0	non	66	94	0	na
142878	240	noff	66	0	0	na
142878	0	non	65	92	0	na
143238	360	noff	65	0	0	na
143238	0	non	66	100	0	na
143598	360	noff	66	0	0	na
143598	0	non	75	104	0	na
143838	240	noff	75	0	0	na
143838	0	non	70	105	0	na
144318	480	noff	70	0	0	na
144318	0	non	63	90	0	na
144558	240	noff	63	0	0	na
144558	0	non	65	95	0	na
144798	240	noff	65	0	0	na
144798	0	non	66	100	0	na
145038	240	noff	66	0	0	na
145038	0	non	68	100	0	na
145158	120	noff	68	0	0	na
145158	0	non	66	104	0	na
145398	240	noff	66	0	0	na
145398	0	non	66	101	0	na
145518	120	noff	66	0	0	na
145518	0	non	65	100	0	na
145758	240	noff	65	0	0	na
145758	0	non	61	95	0	na
145998	240	noff	61	0	0	na
145998	0	non	58	87	0	na
146238	240	noff	58	0	0	na
146238	0	non	61	84	0	na
146358	120	noff	61	0	0	na
146358	0	non	63	100	0	na
146958	600	noff	63	0	0	na
146958	0	non	65	95	0	na
147198	240	noff	65	0	0	na
147198	0	non	66	98	0	na
147438	240	noff	66	0	0	na
147438	0	non	73	106	0	na
147678	240	noff	73	0	0	na
147678	0	non	70	102	0	na
148158	480	noff	70	0	0	na
148158	0	non	66	89	0	na
148398	240	noff	66	0	0	na
148398	0	non	68	94	0	na
148638	240	noff	68	0	0	na
148638	0	non	70	99	0	na
149838	1200	noff	70	0	0	na
149838	0	non	70	95	0	na
150078	240	noff	70	0	0	na
150078	0	non	75	98	0	na
150318	240	noff	75	0	0	na
150318	0	non	77	104	0	na
150558	240	noff	77	0	0	na
150558	0	non	78	110	0	na
150918	360	noff	78	0	0	na
150918	0	non	77	107	0	na
151278	360	noff	77	0	0	na
151278	0	non	73	100	0	na
151518	240	noff	73	0	0	na
151518	0	non	75	106	0	na
151998	480	noff	75	0	0	na
151998	0	non	75	105	0	na
152238	240	noff	75	0	0	na
152238	0	non	77	109	0	na
152478	240	noff	77	0	0	na
152478	0	non	78	114	0	na
152718	240	noff	78	0	0	na
152718	0	non	80	111	0	na
152838	120	noff	80	0	0	na
152838	0	non	78	114	0	na
153078	240	noff	78	0	0	na
153078	0	non	77	111	0	na
153198	120	noff	77	0	0	na
153198	0	non	75	111	0	na
153438	240	noff	75	0	0	na
153438	0	non	70	104	0	na
153678	240	noff	70	0	0	na
153678	0	non	68	94	0	na
153918	240	noff	68	0	0	na
153918	0	non	73	98	0	na
154158	240	noff	73	0	0	na
154158	0	non	75	102	0	na
154758	600	non	80	107	0	na
155118	360	noff	80	0	0	na
155118	0	non	78	104	0	na
155358	240	noff	75	0	0	na
155358	0	noff	78	0	0	na
155358	0	non	78	101	0	na
155598	240	noff	78	0	0	na
155598	0	non	75	92	0	na
155718	120	noff	75	0	0	na
155718	0	non	77	96	0	na
155958	240	noff	77	0	0	na
155958	0	non	78	103	0	na
156078	120	noff	78	0	0	na
156078	0	non	77	100	0	na
156318	240	noff	77	0	0	na
156318	0	non	75	88	0	na
156438	120	noff	75	0	0	na
156438	0	non	80	103	0	na
156678	240	noff	80	0	0	na
156678	0	non	82	109	0	na
156798	120	noff	82	0	0	na
156798	0	non	75	94	0	na
156918	120	noff	75	0	0	na
156918	0	non	78	108	0	na
157038	120	noff	78	0	0	na
157038	0	non	77	104	0	na
157158	120	noff	77	0	0	na
157158	0	non	73	98	0	na
157278	120	noff	73	0	0	na
157278	0	non	70	90	0	na
157638	360	noff	70	0	0	na
157638	0	non	70	89	0	na
157878	240	noff	70	0	0	na
157878	0	non	75	91	0	na
157998	120	noff	75	0	0	na
157998	0	non	68	88	0	na
158238	240	noff	68	0	0	na
158238	0	non	66	88	0	na
158358	120	noff	66	0	0	na
158478	120	non	75	94	0	na
158598	120	noff	75	0	0	na
158598	0	non	66	88	0	na
158718	120	noff	66	0	0	na
158718	0	non	65	91	0	na
158838	120	noff	65	0	0	na
158958	120	non	73	98	0	na
159078	120	noff	73	0	0	na
159078	0	non	65	87	0	na
159198	120	noff	65	0	0	na
159198	0	non	66	90	0	na
159318	120	noff	66	0	0	na
159438	120	non	75	100	0	na
159678	240	noff	75	0	0	na
159678	0	non	70	84	0	na
159798	120	noff	70	0	0	na
159798	0	non	75	95	0	na
159918	120	noff	75	0	0	na
159918	0	non	77	103	0	na
160158	240	noff	77	0	0	na
160158	0	non	78	107	0	na
160398	240	noff	78	0	0	na
160398	0	non	80	111	0	na
160518	120	noff	80	0	0	na
160518	0	non	78	109	0	na
160638	120	noff	78	0	0	na
160758	120	non	78	105	0	na
160878	120	noff	78	0	0	na
160878	0	non	77	104	0	na
161118	240	noff	77	0	0	na
161118	0	non	73	99	0	na
161238	120	noff	73	0	0	na
161238	0	non	70	98	0	na
161358	120	noff	70	0	0	na
161358	0	non	68	96	0	na
161478	120	noff	68	0	0	na
161478	0	non	70	95	0	na
161598	120	noff	70	0	0	na
161598	0	non	73	92	0	na
161718	120	noff	73	0	0	na
161718	0	non	75	94	0	na
161838	120	noff	75	0	0	na
161838	0	non	78	100	0	na
161958	120	noff	78	0	0	na
161958	0	non	80	102	0	na
162078	120	noff	80	0	0	na
162078	0	non	75	100	0	na
162198	120	noff	75	0	0	na
162198	0	non	75	81	0	na
162318	120	noff	75	0	0	na
162318	0	non	82	105	0	na
162498	180	noff	82	0	0	na
162558	60	non	70	93	0	na
162678	120	noff	70	0	0	na
162678	0	non	70	81	0	na
162798	120	noff	70	0	0	na
162798	0	non	78	99	0	na
163038	240	noff	78	0	0	na
163038	0	non	66	94	0	na
163158	120	noff	66	0	0	na
163158	0	non	68	96	0	na
163278	120	noff	68	0	0	na
163278	0	non	70	99	0	na
163398	120	noff	70	0	0	na
163398	0	non	75	100	0	na
163518	120	noff	75	0	0	na
163518	0	non	70	97	0	na
163638	120	noff	70	0	0	na
163638	0	non	68	94	0	na
163758	120	noff	68	0	0	na
163758	0	non	65	83	0	na
163878	120	noff	65	0	0	na
163878	0	non	61	77	0	na
163998	120	noff	61	0	0	na
163998	0	non	75	100	0	na
164118	120	noff	75	0	0	na
164118	0	non	77	103	0	na
164238	120	noff	77	0	0	na
164358	120	non	78	102	0	na
164478	120	noff	78	0	0	na
164478	0	non	75	92	0	na
164598	120	noff	75	0	0	na
164718	120	non	77	102	0	na
164838	120	noff	77	0	0	na
164838	0	non	73	91	0	na
164958	120	noff	73	0	0	na
164958	0	non	70	89	0	na
165258	300	noff	70	0	0	na
165318	60	non	70	91	0	na
165438	120	noff	70	0	0	na
165438	0	non	70	94	0	na
165558	120	noff	70	0	0	na
165558	0	non	75	97	0	na
165678	120	noff	75	0	0	na
165678	0	non	68	88	0	na
165918	240	noff	68	0	0	na
165918	0	non	66	84	0	na
166038	120	noff	66	0	0	na
166038	0	non	66	87	0	na
166158	120	noff	66	0	0	na
166158	0	non	75	105	0	na
166278	120	noff	75	0	0	na
166278	0	non	66	97	0	na
166398	120	noff	66	0	0	na
166398	0	non	65	92	0	na
166518	120	noff	65	0	0	na
166518	0	non	70	96	0	na
166638	120	noff	70	0	0	na
166638	0	non	73	104	0	na
166758	120	non	65	88	0	na
166818	60	noff	73	0	0	na
166878	60	noff	65	0	0	na
166878	0	non	66	89	0	na
167058	180	noff	66	0	0	na
167118	60	non	75	105	0	na
167298	180	noff	75	0	0	na
167358	60	non	70	91	0	na
167478	120	noff	70	0	0	na
167478	0	non	75	97	0	na
167598	120	noff	75	0	0	na
167598	0	non	77	104	0	na
167838	240	noff	77	0	0	na
167838	0	non	78	110	0	na
168078	240	noff	78	0	0	na
168078	0	non	80	110	0	na
168198	120	noff	80	0	0	na
168198	0	non	78	109	0	na
168318	120	noff	78	0	0	na
168438	120	non	77	105	0	na
168558	120	noff	77	0	0	na
168558	0	non	73	105	0	na
168678	120	noff	73	0	0	na
168798	120	non	73	105	0	na
168918	120	noff	73	0	0	na
168918	0	non	70	104	0	na
169038	120	noff	70	0	0	na
169038	0	non	68	102	0	na
169158	120	noff	68	0	0	na
169158	0	non	70	100	0	na
169278	120	noff	70	0	0	na
169278	0	non	73	100	0	na
169398	120	noff	73	0	0	na
169398	0	non	75	102	0	na
169518	120	noff	75	0	0	na
169518	0	non	78	105	0	na
169638	120	noff	78	0	0	na
169638	0	non	73	100	0	na
169758	120	noff	73	0	0	na
169758	0	non	75	96	0	na
169758	0	non	70	100	0	na
171618	1860	noff	75	0	0	na
171618	0	noff	70	0	0	na
171918	300	non	70	85	0	na
172158	240	noff	70	0	0	na
172158	0	non	75	91	0	na
172398	240	noff	75	0	0	na
172398	0	non	70	80	0	na
172638	240	noff	70	0	0	na
172878	240	non	70	79	0	na
173118	240	noff	70	0	0	na
173118	0	non	75	89	0	na
173358	240	noff	75	0	0	na
173358	0	non	70	81	0	na
173598	240	noff	70	0	0	na
173838	240	non	70	81	0	na
174078	240	noff	70	0	0	na
174078	0	non	75	88	0	na
174318	240	noff	75	0	0	na
174318	0	non	78	89	0	na
174558	240	noff	78	0	0	na
174558	0	non	77	88	0	na
174798	240	noff	77	0	0	na
174798	0	non	73	82	0	na
175038	240	noff	73	0	0	na
175038	0	non	68	71	0	na
175278	240	noff	68	0	0	na
175758	480	non	70	72	0	na
175998	240	noff	70	0	0	na
175998	0	non	75	85	0	na
176238	240	noff	75	0	0	na
176238	0	non	70	75	0	na
176478	240	noff	70	0	0	na
176718	240	non	70	78	0	na
176958	240	noff	70	0	0	na
176958	0	non	75	87	0	na
177198	240	noff	75	0	0	na
177198	0	non	70	78	0	na
177438	240	noff	70	0	0	na
177678	240	non	70	77	0	na
177918	240	noff	70	0	0	na
177918	0	non	75	86	0	na
178158	240	noff	75	0	0	na
178158	0	non	78	94	0	na
178398	240	noff	78	0	0	na
178398	0	non	77	86	0	na
178638	240	noff	77	0	0	na
178638	0	non	78	90	0	na
178878	240	noff	78	0	0	na
178878	0	non	80	93	0	na
179118	240	noff	80	0	0	na
179598	480	non	73	74	0	na
179838	240	noff	73	0	0	na
179838	0	non	78	86	0	na
179958	120	non	61	81	0	na
180078	120	noff	78	0	0	na
180078	0	noff	61	0	0	na
180078	0	non	73	80	0	na
180198	120	non	66	85	0	na
180318	120	noff	73	0	0	na
180318	0	noff	66	0	0	na
180438	120	non	66	76	0	na
180558	120	noff	66	0	0	na
180558	0	non	73	75	0	na
180798	240	noff	73	0	0	na
180798	0	non	78	85	0	na
181038	240	noff	78	0	0	na
181038	0	non	73	77	0	na
181278	240	noff	73	0	0	na
181518	240	non	73	78	0	na
181758	240	noff	73	0	0	na
181758	0	non	78	82	0	na
181878	120	non	73	100	0	na
181998	120	noff	78	0	0	na
181998	0	noff	73	0	0	na
181998	0	non	81	89	0	na
182238	240	noff	81	0	0	na
182238	0	non	80	86	0	na
182478	240	noff	80	0	0	na
182478	0	non	76	80	0	na
182718	240	noff	76	0	0	na
182718	0	non	68	74	0	na
182958	240	noff	68	0	0	na
182958	0	non	71	87	0	na
183078	120	noff	71	0	0	na
183078	0	non	73	100	0	na
183198	120	noff	73	0	0	na
183438	240	non	73	79	0	na
183678	240	noff	73	0	0	na
183678	0	non	78	91	0	na
183798	120	non	61	77	0	na
183918	120	noff	78	0	0	na
183918	0	noff	61	0	0	na
183918	0	non	73	84	0	na
184038	120	non	66	86	0	na
184158	120	noff	73	0	0	na
184158	0	noff	66	0	0	na
184278	120	non	66	80	0	na
184398	120	noff	66	0	0	na
184398	0	non	73	81	0	na
184638	240	noff	73	0	0	na
184638	0	non	78	87	0	na
184878	240	noff	78	0	0	na
184878	0	non	73	84	0	na
185118	240	noff	73	0	0	na
185358	240	non	61	88	0	na
185358	0	non	73	81	0	na
185478	120	noff	61	0	0	na
185478	0	non	66	100	0	na
185598	120	noff	73	0	0	na
185598	0	noff	66	0	0	na
185598	0	non	66	78	0	na
185598	0	non	78	84	0	na
185718	120	noff	66	0	0	na
185838	120	noff	78	0	0	na
185838	0	non	66	100	0	na
185838	0	non	81	88	0	na
185958	120	noff	66	0	0	na
186078	120	noff	81	0	0	na
186078	0	non	64	91	0	na
186078	0	non	80	84	0	na
186198	120	noff	64	0	0	na
186318	120	noff	80	0	0	na
186318	0	non	61	88	0	na
186318	0	non	81	88	0	na
186438	120	noff	61	0	0	na
186558	120	noff	81	0	0	na
186558	0	non	64	93	0	na
186558	0	non	83	95	0	na
186678	120	noff	64	0	0	na
186798	120	non	66	100	0	na
186918	120	noff	66	0	0	na
186918	0	non	68	102	0	na
186978	60	noff	83	0	0	na
187038	60	noff	68	0	0	na
187038	0	non	78	107	0	na
187758	720	noff	78	0	0	na
187758	0	non	76	100	0	na
187998	240	noff	76	0	0	na
187998	0	non	71	94	0	na
188358	360	noff	71	0	0	na
188358	0	non	73	100	0	na
188718	360	noff	73	0	0	na
188718	0	non	76	106	0	na
188958	240	noff	76	0	0	na
188958	0	non	78	108	0	na
189318	360	noff	78	0	0	na
189318	0	non	81	107	0	na
189678	360	noff	81	0	0	na
189678	0	non	80	105	0	na
189918	240	noff	80	0	0	na
189918	0	non	73	100	0	na
190638	720	noff	73	0	0	na
190638	0	non	78	99	0	na
190758	120	noff	78	0	0	na
190758	0	non	80	102	0	na
190878	120	noff	80	0	0	na
190878	0	non	81	108	0	na
191238	360	noff	81	0	0	na
191238	0	non	83	109	0	na
191598	360	noff	83	0	0	na
191598	0	non	81	110	0	na
191838	240	noff	81	0	0	na
191838	0	non	80	108	0	na
192198	360	noff	80	0	0	na
192198	0	non	77	102	0	na
192558	360	noff	77	0	0	na
192558	0	non	73	93	0	na
192798	240	noff	73	0	0	na
192798	0	non	80	100	0	na
193518	720	noff	80	0	0	na
193518	0	non	81	105	0	na
193758	240	noff	81	0	0	na
193758	0	non	81	98	0	na
194478	720	noff	81	0	0	na
194478	0	non	73	97	0	na
194598	120	noff	73	0	0	na
194598	0	non	76	100	0	na
194718	120	noff	76	0	0	na
194718	0	non	78	102	0	na
195438	720	noff	78	0	0	na
195438	0	non	76	100	0	na
195678	240	noff	76	0	0	na
195678	0	non	71	96	0	na
196038	360	noff	71	0	0	na
196038	0	non	73	101	0	na
196398	360	noff	73	0	0	na
196398	0	non	76	105	0	na
196638	240	noff	76	0	0	na
196638	0	non	78	105	0	na
196998	360	noff	78	0	0	na
196998	0	non	81	106	0	na
197358	360	noff	81	0	0	na
197358	0	non	80	107	0	na
197598	240	noff	80	0	0	na
197598	0	non	78	104	0	na
198318	720	noff	78	0	0	na
198318	0	non	78	101	0	na
198438	120	noff	78	0	0	na
198438	0	non	80	104	0	na
198558	120	noff	80	0	0	na
198558	0	non	81	108	0	na
198918	360	noff	81	0	0	na
198918	0	non	83	107	0	na
199278	360	noff	83	0	0	na
199278	0	non	81	108	0	na
199518	240	noff	81	0	0	na
199518	0	non	80	105	0	na
199878	360	noff	80	0	0	na
199878	0	non	77	101	0	na
200238	360	noff	77	0	0	na
200238	0	non	73	97	0	na
200478	240	noff	73	0	0	na
200478	0	non	78	94	0	na
202338	1860	noff	78	0	0	na
202398	60	non	78	107	0	na
203118	720	noff	78	0	0	na
203118	0	non	76	100	0	na
203358	240	noff	76	0	0	na
203358	0	non	71	94	0	na
203718	360	noff	71	0	0	na
203718	0	non	73	100	0	na
204078	360	noff	73	0	0	na
204078	0	non	76	106	0	na
204318	240	noff	76	0	0	na
204318	0	non	78	108	0	na
204678	360	noff	78	0	0	na
204678	0	non	81	107	0	na
205038	360	noff	81	0	0	na
205038	0	non	80	105	0	na
205278	240	noff	80	0	0	na
205278	0	non	73	100	0	na
205998	720	noff	73	0	0	na
205998	0	non	78	99	0	na
206118	120	noff	78	0	0	na
206118	0	non	80	102	0	na
206238	120	noff	80	0	0	na
206238	0	non	81	108	0	na
206598	360	noff	81	0	0	na
206598	0	non	83	109	0	na
206958	360	noff	83	0	0	na
206958	0	non	81	110	0	na
207198	240	noff	81	0	0	na
207198	0	non	80	108	0	na
207558	360	noff	80	0	0	na
207558	0	non	77	102	0	na
207918	360	noff	77	0	0	na
207918	0	non	73	93	0	na
208158	240	noff	73	0	0	na
208158	0	non	80	100	0	na
208878	720	noff	80	0	0	na
208878	0	non	81	105	0	na
209118	240	noff	81	0	0	na
209118	0	non	81	98	0	na
209838	720	noff	81	0	0	na
209838	0	non	73	97	0	na
209958	120	noff	73	0	0	na
209958	0	non	76	100	0	na
210078	120	noff	76	0	0	na
210078	0	non	78	102	0	na
210798	720	noff	78	0	0	na
210798	0	non	76	100	0	na
211038	240	noff	76	0	0	na
211038	0	non	71	96	0	na
211398	360	noff	71	0	0	na
211398	0	non	73	101	0	na
211758	360	noff	73	0	0	na
211758	0	non	76	105	0	na
211998	240	noff	76	0	0	na
211998	0	non	78	105	0	na
212358	360	noff	78	0	0	na
212358	0	non	81	106	0	na
212718	360	noff	81	0	0	na
212718	0	non	80	107	0	na
212958	240	noff	80	0	0	na
212958	0	non	78	104	0	na
213678	720	noff	78	0	0	na
213678	0	non	78	101	0	na
213798	120	noff	78	0	0	na
213798	0	non	80	104	0	na
213918	120	noff	80	0	0	na
213918	0	non	81	108	0	na
214278	360	noff	81	0	0	na
214278	0	non	83	107	0	na
214638	360	noff	83	0	0	na
214638	0	non	81	108	0	na
214878	240	noff	81	0	0	na
214878	0	non	80	105	0	na
215238	360	noff	80	0	0	na
215238	0	non	77	101	0	na
215598	360	noff	77	0	0	na
215598	0	non	73	97	0	na
215838	240	noff	73	0	0	na
215838	0	non	78	94	0	na
217698	1860	noff	78	0	0	na
cumTime	delTime	event	pitch	vel	chan	value
2718	2718	non	69	113	1	na
2958	240	noff	69	0	1	na
2958	0	non	66	107	1	na
3198	240	noff	66	0	1	na
3198	0	non	68	102	1	na
3438	240	noff	68	0	1	na
3438	0	non	68	94	1	na
3558	120	noff	68	0	1	na
3558	0	non	69	103	1	na
3858	300	noff	69	0	1	na
3918	60	non	69	89	1	na
4038	120	noff	69	0	1	na
4038	0	non	71	90	1	na
4278	240	noff	71	0	1	na
4278	0	non	66	95	1	na
4398	120	noff	66	0	1	na
4398	0	non	68	97	1	na
4518	120	noff	68	0	1	na
4518	0	non	69	100	1	na
4638	120	noff	69	0	1	na
4818	180	non	69	105	1	na
4818	0	non	73	105	1	na
5118	300	noff	69	0	1	na
5118	0	noff	73	0	1	na
5298	180	non	71	104	1	na
5298	0	non	68	104	1	na
5598	300	noff	71	0	1	na
5598	0	noff	68	0	1	na
5778	180	non	69	105	1	na
5778	0	non	66	105	1	na
6078	300	noff	69	0	1	na
6078	0	noff	66	0	1	na
6078	0	non	66	100	1	na
6318	240	noff	66	0	1	na
6318	0	non	69	103	1	na
6798	480	noff	69	0	1	na
6798	0	non	64	95	1	na
7398	600	noff	64	0	1	na
7518	120	non	64	90	1	na
7638	120	non	66	93	1	na
7758	120	non	68	98	1	na
7818	60	noff	64	0	1	na
7938	120	noff	66	0	1	na
8478	540	noff	68	0	1	na
8718	240	non	73	103	1	na
8718	0	non	69	103	1	na
8958	240	noff	73	0	1	na
8958	0	noff	69	0	1	na
9198	240	non	73	100	1	na
9198	0	non	69	100	1	na
9318	120	noff	73	0	1	na
9318	0	noff	69	0	1	na
9318	0	non	73	89	1	na
9678	360	noff	73	0	1	na
9678	0	non	73	100	1	na
9798	120	noff	73	0	1	na
9798	0	non	73	95	1	na
9918	120	noff	73	0	1	na
9918	0	non	73	93	1	na
10038	120	noff	73	0	1	na
10038	0	non	73	89	1	na
10158	120	noff	73	0	1	na
10158	0	non	71	86	1	na
10398	240	noff	71	0	1	na
10398	0	non	66	79	1	na
10638	240	noff	66	0	1	na
10638	0	non	71	85	1	na
10878	240	noff	71	0	1	na
10878	0	non	73	91	1	na
11238	360	noff	73	0	1	na
11238	0	non	66	100	1	na
11478	240	noff	66	0	1	na
